series,experiment,strategy,mode,nodes,ranks,cores_per_rank,nx,ny,nz,num_iter,local_nx,local_ny,n_reps,total_time_mean,total_time_std,avg_comm_mean,avg_comm_std,avg_compute_mean,avg_compute_std,avg_pack_mean,avg_pack_std,avg_send_mean,avg_send_std,avg_wait_mean,avg_wait_std,avg_actual_comm_mean,avg_actual_comm_std,git_commit,git_dirty,command
pipelined,results_weak_128_detailed_timing,pipelined,weak,1,2,1,128,256,64,1024,128,128,3,1.2801036666666665,0.01251279263616069,0.15085083333333335,0.0019173410761317894,1.1290133333333332,0.013128234416283456,0.08855428,0.0005014942639751722,0.03194337666666667,0.0008263153607968861,0.02959879333333333,0.002203225704436313,0.06154217,0.0015496642894080865,06d245a2a1b44d63cdba3f3f9e8b2bf007f444e0,1,env OMP_NUM_THREADS=1 srun -A hpc4wc-course2026-ethz --uenv=prgenv-gnu/26.3:v1 --view=default -N 1 -n 2 -c 1 --ntasks-per-node=2 --gpus-per-task=1 --cpu-bind=cores -t 10 ./stencil2d-mpi-corners-pipelined.x --nx 128 --ny 256 --nz 64 --num_iter 1024
pipelined,results_weak_128_detailed_timing,pipelined,weak,1,4,1,256,256,64,1024,128,128,3,1.3263196666666666,0.006967903191699014,0.19695943333333332,0.0015202352369141853,1.1292336666666667,0.0055033589944889615,0.12571876666666668,0.005661713427537252,0.0412198,0.0001953101197241647,0.029643536666666668,0.005120247614131782,0.07086333666666667,0.005191192916214498,06d245a2a1b44d63cdba3f3f9e8b2bf007f444e0,1,env OMP_NUM_THREADS=1 srun -A hpc4wc-course2026-ethz --uenv=prgenv-gnu/26.3:v1 --view=default -N 1 -n 4 -c 1 --ntasks-per-node=4 --gpus-per-task=1 --cpu-bind=cores -t 10 ./stencil2d-mpi-corners-pipelined.x --nx 256 --ny 256 --nz 64 --num_iter 1024
pipelined,results_weak_128_detailed_timing,pipelined,weak,2,8,1,256,512,64,1024,128,128,3,1.320209,0.0036155915145380654,0.19205023333333335,0.0022636961520683145,1.1280233333333332,0.0023991312779605466,0.1213442,0.0035668228616889063,0.03125680333333333,0.00046580035096117553,0.039014846666666665,0.001976294407510066,0.07027165,0.0015458072799888981,06d245a2a1b44d63cdba3f3f9e8b2bf007f444e0,1,env OMP_NUM_THREADS=1 srun -A hpc4wc-course2026-ethz --uenv=prgenv-gnu/26.3:v1 --view=default -N 2 -n 8 -c 1 --ntasks-per-node=4 --gpus-per-task=1 --cpu-bind=cores -t 10 ./stencil2d-mpi-corners-pipelined.x --nx 256 --ny 512 --nz 64 --num_iter 1024
pipelined,results_weak_128_detailed_timing,pipelined,weak,4,16,1,512,512,64,1024,128,128,3,1.3387993333333332,0.013064763356278484,0.19990566666666665,0.013147450593260354,1.1387636666666667,0.0017062694850332085,0.11660696666666666,0.0018087617354299492,0.022064553333333334,0.00037814727134044285,0.06076710666666666,0.015140139560722535,0.08283165999999999,0.014768445447360619,5f659f41dc0b2cbd347870eaa2405c47714603f4,1,env OMP_NUM_THREADS=1 srun -A hpc4wc-course2026-ethz --uenv=prgenv-gnu/26.3:v1 --view=default -N 4 -n 16 -c 1 --ntasks-per-node=4 --gpus-per-task=1 --cpu-bind=cores -t 10 ./stencil2d-mpi-corners-pipelined.x --nx 512 --ny 512 --nz 64 --num_iter 1024
pipelined,results_weak_128_detailed_timing,pipelined,weak,8,32,1,512,1024,64,1024,128,128,3,1.3455046666666668,0.01143489502453883,0.21713763333333336,0.013281896034410488,1.1282293333333333,0.0020820704972588297,0.11908483333333335,0.0024759888480272987,0.022030329999999997,0.0002496383593654354,0.07554885,0.012310915932098635,0.09757917999999999,0.012072647252217171,5f659f41dc0b2cbd347870eaa2405c47714603f4,1,env OMP_NUM_THREADS=1 srun -A hpc4wc-course2026-ethz --uenv=prgenv-gnu/26.3:v1 --view=default -N 8 -n 32 -c 1 --ntasks-per-node=4 --gpus-per-task=1 --cpu-bind=cores -t 10 ./stencil2d-mpi-corners-pipelined.x --nx 512 --ny 1024 --nz 64 --num_iter 1024
pipelined,results_weak_128_detailed_timing,pipelined,weak,16,64,1,1024,1024,64,1024,128,128,3,1.3389523333333333,0.0038478706088202093,0.20527243333333334,0.0022754706096883752,1.1335426666666668,0.0018842951526293113,0.1122104,0.0013126075041687089,0.019668420000000002,6.290761003249235e-05,0.07328509666666667,0.002432577622719475,0.09295351666666667,0.002495349405719008,5f659f41dc0b2cbd347870eaa2405c47714603f4,1,env OMP_NUM_THREADS=1 srun -A hpc4wc-course2026-ethz --uenv=prgenv-gnu/26.3:v1 --view=default -N 16 -n 64 -c 1 --ntasks-per-node=4 --gpus-per-task=1 --cpu-bind=cores -t 10 ./stencil2d-mpi-corners-pipelined.x --nx 1024 --ny 1024 --nz 64 --num_iter 1024
pipelined,results_weak_128_detailed_timing,pipelined,weak,24,96,1,1024,1536,64,1024,128,128,3,1.3720226666666668,0.026556412839253928,0.22611113333333333,0.012587284134483585,1.14578,0.01596463243130471,0.11292956666666666,0.0011102015202455603,0.019436903333333335,9.095720471127503e-05,0.09339712333333333,0.0114953883665011,0.11283402666666666,0.011579705936434178,5f659f41dc0b2cbd347870eaa2405c47714603f4,1,env OMP_NUM_THREADS=1 srun -A hpc4wc-course2026-ethz --uenv=prgenv-gnu/26.3:v1 --view=default -N 24 -n 96 -c 1 --ntasks-per-node=4 --gpus-per-task=1 --cpu-bind=cores -t 10 ./stencil2d-mpi-corners-pipelined.x --nx 1024 --ny 1536 --nz 64 --num_iter 1024
waitany,results_weak_128_detailed_timing,waitany,weak,1,1,1,128,128,64,1024,128,128,3,1.2315766666666665,0.01372467455189945,0.10165033333333333,6.692514890200527e-05,1.1296613333333332,0.01380980608923326,0.08765685000000001,0.000375355240894097,0.010545066666666667,0.00039483075651333054,0.0018110456666666664,5.0305914896317695e-05,0.012356112333333334,0.0003582523598622749,06d245a2a1b44d63cdba3f3f9e8b2bf007f444e0,1,env OMP_NUM_THREADS=1 srun -A hpc4wc-course2026-ethz --uenv=prgenv-gnu/26.3:v1 --view=default -N 1 -n 1 -c 1 --ntasks-per-node=1 --gpus-per-task=1 --cpu-bind=cores -t 10 ./stencil2d-mpi-corners-waitany.x --nx 128 --ny 128 --nz 64 --num_iter 1024
waitany,results_weak_128_detailed_timing,waitany,weak,1,2,1,128,256,64,1024,128,128,3,1.2869033333333333,0.004563169975162208,0.15322173333333333,0.002711450575286634,1.133409,0.003736740023068243,0.0971927,0.0005473333066788448,0.011611250000000002,0.0001988960866047061,0.0428261,0.0029060967187735974,0.054437349999999995,0.003093499242292888,06d245a2a1b44d63cdba3f3f9e8b2bf007f444e0,1,env OMP_NUM_THREADS=1 srun -A hpc4wc-course2026-ethz --uenv=prgenv-gnu/26.3:v1 --view=default -N 1 -n 2 -c 1 --ntasks-per-node=2 --gpus-per-task=1 --cpu-bind=cores -t 10 ./stencil2d-mpi-corners-waitany.x --nx 128 --ny 256 --nz 64 --num_iter 1024
waitany,results_weak_128_detailed_timing,waitany,weak,1,4,1,256,256,64,1024,128,128,3,1.3496473333333334,0.017866987105335394,0.21462013333333332,0.0015844668847561564,1.1348903333333333,0.016297766929517944,0.14182189999999997,0.006186573830481616,0.013947413333333334,2.4669955186195815e-05,0.057467636666666676,0.0067615385461709514,0.07141505,0.006770969719486275,06d245a2a1b44d63cdba3f3f9e8b2bf007f444e0,1,env OMP_NUM_THREADS=1 srun -A hpc4wc-course2026-ethz --uenv=prgenv-gnu/26.3:v1 --view=default -N 1 -n 4 -c 1 --ntasks-per-node=4 --gpus-per-task=1 --cpu-bind=cores -t 10 ./stencil2d-mpi-corners-waitany.x --nx 256 --ny 256 --nz 64 --num_iter 1024
waitany,results_weak_128_detailed_timing,waitany,weak,2,8,1,256,512,64,1024,128,128,3,1.3289389999999999,0.005871946241806587,0.20427293333333332,0.0006293722604486425,1.1245283333333334,0.00527001267128989,0.1316027,0.00392861556021965,0.012452969999999999,8.938530416125449e-05,0.058777119999999995,0.004227580286736137,0.07123009000000001,0.004284451338432959,06d245a2a1b44d63cdba3f3f9e8b2bf007f444e0,1,env OMP_NUM_THREADS=1 srun -A hpc4wc-course2026-ethz --uenv=prgenv-gnu/26.3:v1 --view=default -N 2 -n 8 -c 1 --ntasks-per-node=4 --gpus-per-task=1 --cpu-bind=cores -t 10 ./stencil2d-mpi-corners-waitany.x --nx 256 --ny 512 --nz 64 --num_iter 1024
waitany,results_weak_128_detailed_timing,waitany,weak,4,16,1,512,512,64,1024,128,128,3,1.3469283333333333,0.005251260758670825,0.2130238666666667,0.0047060810747608425,1.1337816666666667,0.0008802773552819929,0.13122823333333333,0.0010306665491591235,0.010248256666666665,4.053291776102778e-05,0.07008694333333333,0.004681110918477462,0.0803352,0.00470026766489598,5f659f41dc0b2cbd347870eaa2405c47714603f4,1,env OMP_NUM_THREADS=1 srun -A hpc4wc-course2026-ethz --uenv=prgenv-gnu/26.3:v1 --view=default -N 4 -n 16 -c 1 --ntasks-per-node=4 --gpus-per-task=1 --cpu-bind=cores -t 10 ./stencil2d-mpi-corners-waitany.x --nx 512 --ny 512 --nz 64 --num_iter 1024
waitany,results_weak_128_detailed_timing,waitany,weak,8,32,1,512,1024,64,1024,128,128,3,1.3430883333333334,0.0014075179888331623,0.21335473333333332,0.0009653356733397045,1.1296006666666667,0.001436839432767431,0.13096233333333332,0.0013813041309654573,0.010327816666666665,0.00011175034506533911,0.07059100666666666,0.000473537348497688,0.08091882333333333,0.0004281012544039279,5f659f41dc0b2cbd347870eaa2405c47714603f4,1,env OMP_NUM_THREADS=1 srun -A hpc4wc-course2026-ethz --uenv=prgenv-gnu/26.3:v1 --view=default -N 8 -n 32 -c 1 --ntasks-per-node=4 --gpus-per-task=1 --cpu-bind=cores -t 10 ./stencil2d-mpi-corners-waitany.x --nx 512 --ny 1024 --nz 64 --num_iter 1024
waitany,results_weak_128_detailed_timing,waitany,weak,16,64,1,1024,1024,64,1024,128,128,3,1.3505493333333334,0.005051650709311645,0.2170004666666667,0.005199217547755511,1.1334136666666668,0.0004940076472642185,0.12492326666666666,0.001520031403915362,0.009903317333333333,2.7154636317865344e-05,0.08069237666666666,0.004470482759064043,0.090595694,0.004479998792667022,5f659f41dc0b2cbd347870eaa2405c47714603f4,1,env OMP_NUM_THREADS=1 srun -A hpc4wc-course2026-ethz --uenv=prgenv-gnu/26.3:v1 --view=default -N 16 -n 64 -c 1 --ntasks-per-node=4 --gpus-per-task=1 --cpu-bind=cores -t 10 ./stencil2d-mpi-corners-waitany.x --nx 1024 --ny 1024 --nz 64 --num_iter 1024
waitany,results_weak_128_waitany_96_extra,waitany,weak,24,96,1,1024,1536,64,1024,128,128,5,1.3576164,0.013963187395433747,0.2202992,0.007025265948560242,1.137188,0.010592671579917862,0.12453528,0.0005712531816979197,0.0096933234,0.00010396569810971297,0.08458344,0.007158098577192129,0.0942767634,0.007140722131905668,5f659f41dc0b2cbd347870eaa2405c47714603f4,1,env OMP_NUM_THREADS=1 srun -A hpc4wc-course2026-ethz --uenv=prgenv-gnu/26.3:v1 --view=default -N 24 -n 96 -c 1 --ntasks-per-node=4 --gpus-per-task=1 --cpu-bind=cores -t 10 ./stencil2d-mpi-corners-waitany.x --nx 1024 --ny 1536 --nz 64 --num_iter 1024
