series,experiment,strategy,mode,rep,nodes,ranks,cores_per_rank,nx,ny,nz,num_iter,local_nx,local_ny,total_time,max_comm,max_compute,avg_comm,avg_compute,avg_pack,avg_send,avg_wait,binary,command,env_overrides,srun_extra,app_extra,git_commit,git_branch,git_dirty,slurm_jobid,t_start,t_start_approx,wall_s,metadata_source,source_file
results_comm_strats_weak/irecvisend,results_comm_strats_weak,irecvisend,weak,3,2,8,1,256,512,64,1024,128,128,1.282558,0.1732659,0.8951305,0.1455549,0.8752494,nan,nan,nan,./stencil2d-comm_strats_timer.x,env OMP_NUM_THREADS=1 srun -A hpc4wc-course2026-ethz --uenv=prgenv-gnu/26.3:v1 --view=default -N 2 -n 8 -c 1 --ntasks-per-node=4 --gpus-per-task=1 --cpu-bind=cores -t 10 ./stencil2d-comm_strats_timer.x --nx 256 --ny 512 --nz 64 --num_iter 1024 --comm_strategy irecvisend,OMP_NUM_THREADS=1,--ntasks-per-node=4 --gpus-per-task=1 --cpu-bind=cores -t 10,--comm_strategy irecvisend,85786f911054318eb65412916fee493cde4e3336,main,1,866625,2026-09-15T14:56:47+02:00,0,14.549,recorded,results/blocking_non_blocking/results_comm_strats_weak/result_irecvisend_N2_n8_c1_rep3.py
results_comm_strats_weak/irecvisend,results_comm_strats_weak,irecvisend,weak,1,4,16,1,512,512,64,1024,128,128,1.290747,0.197141,0.8846033,0.1563637,0.873206,nan,nan,nan,./stencil2d-comm_strats_timer.x,env OMP_NUM_THREADS=1 srun -A hpc4wc-course2026-ethz --uenv=prgenv-gnu/26.3:v1 --view=default -N 4 -n 16 -c 1 --ntasks-per-node=4 --gpus-per-task=1 --cpu-bind=cores -t 10 ./stencil2d-comm_strats_timer.x --nx 512 --ny 512 --nz 64 --num_iter 1024 --comm_strategy irecvisend,OMP_NUM_THREADS=1,--ntasks-per-node=4 --gpus-per-task=1 --cpu-bind=cores -t 10,--comm_strategy irecvisend,85786f911054318eb65412916fee493cde4e3336,main,1,866630,2026-09-15T14:58:01+02:00,0,20.183,recorded,results/blocking_non_blocking/results_comm_strats_weak/result_irecvisend_N4_n16_c1_rep1.py
results_comm_strats_weak/irecvisend,results_comm_strats_weak,irecvisend,weak,2,4,16,1,512,512,64,1024,128,128,1.293144,0.1792146,0.8844828,0.1573711,0.8726097,nan,nan,nan,./stencil2d-comm_strats_timer.x,env OMP_NUM_THREADS=1 srun -A hpc4wc-course2026-ethz --uenv=prgenv-gnu/26.3:v1 --view=default -N 4 -n 16 -c 1 --ntasks-per-node=4 --gpus-per-task=1 --cpu-bind=cores -t 10 ./stencil2d-comm_strats_timer.x --nx 512 --ny 512 --nz 64 --num_iter 1024 --comm_strategy irecvisend,OMP_NUM_THREADS=1,--ntasks-per-node=4 --gpus-per-task=1 --cpu-bind=cores -t 10,--comm_strategy irecvisend,85786f911054318eb65412916fee493cde4e3336,main,1,866644,2026-09-15T14:59:21+02:00,0,19.359,recorded,results/blocking_non_blocking/results_comm_strats_weak/result_irecvisend_N4_n16_c1_rep2.py
results_comm_strats_weak/irecvisend,results_comm_strats_weak,irecvisend,weak,3,4,16,1,512,512,64,1024,128,128,1.312971,0.1959096,0.9011572,0.1617943,0.8851753,nan,nan,nan,./stencil2d-comm_strats_timer.x,env OMP_NUM_THREADS=1 srun -A hpc4wc-course2026-ethz --uenv=prgenv-gnu/26.3:v1 --view=default -N 4 -n 16 -c 1 --ntasks-per-node=4 --gpus-per-task=1 --cpu-bind=cores -t 10 ./stencil2d-comm_strats_timer.x --nx 512 --ny 512 --nz 64 --num_iter 1024 --comm_strategy irecvisend,OMP_NUM_THREADS=1,--ntasks-per-node=4 --gpus-per-task=1 --cpu-bind=cores -t 10,--comm_strategy irecvisend,85786f911054318eb65412916fee493cde4e3336,main,1,866648,2026-09-15T15:00:42+02:00,0,20.963,recorded,results/blocking_non_blocking/results_comm_strats_weak/result_irecvisend_N4_n16_c1_rep3.py
results_comm_strats_weak/irecvisend,results_comm_strats_weak,irecvisend,weak,1,8,32,1,512,1024,64,1024,128,128,1.293197,0.2084899,0.8962242,0.1602667,0.8709267,nan,nan,nan,./stencil2d-comm_strats_timer.x,env OMP_NUM_THREADS=1 srun -A hpc4wc-course2026-ethz --uenv=prgenv-gnu/26.3:v1 --view=default -N 8 -n 32 -c 1 --ntasks-per-node=4 --gpus-per-task=1 --cpu-bind=cores -t 10 ./stencil2d-comm_strats_timer.x --nx 512 --ny 1024 --nz 64 --num_iter 1024 --comm_strategy irecvisend,OMP_NUM_THREADS=1,--ntasks-per-node=4 --gpus-per-task=1 --cpu-bind=cores -t 10,--comm_strategy irecvisend,85786f911054318eb65412916fee493cde4e3336,main,1,866659,2026-09-15T15:05:36+02:00,0,21.231,recorded,results/blocking_non_blocking/results_comm_strats_weak/result_irecvisend_N8_n32_c1_rep1.py
results_comm_strats_weak/irecvisend,results_comm_strats_weak,irecvisend,weak,2,8,32,1,512,1024,64,1024,128,128,1.312206,0.2233965,0.8967472,0.1767793,0.8727186,nan,nan,nan,./stencil2d-comm_strats_timer.x,env OMP_NUM_THREADS=1 srun -A hpc4wc-course2026-ethz --uenv=prgenv-gnu/26.3:v1 --view=default -N 8 -n 32 -c 1 --ntasks-per-node=4 --gpus-per-task=1 --cpu-bind=cores -t 10 ./stencil2d-comm_strats_timer.x --nx 512 --ny 1024 --nz 64 --num_iter 1024 --comm_strategy irecvisend,OMP_NUM_THREADS=1,--ntasks-per-node=4 --gpus-per-task=1 --cpu-bind=cores -t 10,--comm_strategy irecvisend,85786f911054318eb65412916fee493cde4e3336,main,1,866663,2026-09-15T15:07:02+02:00,0,24.713,recorded,results/blocking_non_blocking/results_comm_strats_weak/result_irecvisend_N8_n32_c1_rep2.py
results_comm_strats_weak/irecvisend,results_comm_strats_weak,irecvisend,weak,3,8,32,1,512,1024,64,1024,128,128,1.292185,0.1980096,0.8869045,0.1602404,0.87089,nan,nan,nan,./stencil2d-comm_strats_timer.x,env OMP_NUM_THREADS=1 srun -A hpc4wc-course2026-ethz --uenv=prgenv-gnu/26.3:v1 --view=default -N 8 -n 32 -c 1 --ntasks-per-node=4 --gpus-per-task=1 --cpu-bind=cores -t 10 ./stencil2d-comm_strats_timer.x --nx 512 --ny 1024 --nz 64 --num_iter 1024 --comm_strategy irecvisend,OMP_NUM_THREADS=1,--ntasks-per-node=4 --gpus-per-task=1 --cpu-bind=cores -t 10,--comm_strategy irecvisend,85786f911054318eb65412916fee493cde4e3336,main,1,866668,2026-09-15T15:08:32+02:00,0,21.128,recorded,results/blocking_non_blocking/results_comm_strats_weak/result_irecvisend_N8_n32_c1_rep3.py
results_comm_strats_weak/irecvisend,results_comm_strats_weak,irecvisend,weak,1,16,64,1,1024,1024,64,1024,128,128,1.340489,0.2444942,0.9198332,0.2041233,0.8741585,nan,nan,nan,./stencil2d-comm_strats_timer.x,env OMP_NUM_THREADS=1 srun -A hpc4wc-course2026-ethz --uenv=prgenv-gnu/26.3:v1 --view=default -N 16 -n 64 -c 1 --ntasks-per-node=4 --gpus-per-task=1 --cpu-bind=cores -t 10 ./stencil2d-comm_strats_timer.x --nx 1024 --ny 1024 --nz 64 --num_iter 1024 --comm_strategy irecvisend,OMP_NUM_THREADS=1,--ntasks-per-node=4 --gpus-per-task=1 --cpu-bind=cores -t 10,--comm_strategy irecvisend,85786f911054318eb65412916fee493cde4e3336,main,1,866675,2026-09-15T15:11:32+02:00,0,23.226,recorded,results/blocking_non_blocking/results_comm_strats_weak/result_irecvisend_N16_n64_c1_rep1.py
results_comm_strats_weak/irecvisend,results_comm_strats_weak,irecvisend,weak,2,16,64,1,1024,1024,64,1024,128,128,1.321482,0.2274841,0.906067,0.1874356,0.8722293,nan,nan,nan,./stencil2d-comm_strats_timer.x,env OMP_NUM_THREADS=1 srun -A hpc4wc-course2026-ethz --uenv=prgenv-gnu/26.3:v1 --view=default -N 16 -n 64 -c 1 --ntasks-per-node=4 --gpus-per-task=1 --cpu-bind=cores -t 10 ./stencil2d-comm_strats_timer.x --nx 1024 --ny 1024 --nz 64 --num_iter 1024 --comm_strategy irecvisend,OMP_NUM_THREADS=1,--ntasks-per-node=4 --gpus-per-task=1 --cpu-bind=cores -t 10,--comm_strategy irecvisend,85786f911054318eb65412916fee493cde4e3336,main,1,866725,2026-09-15T15:13:07+02:00,0,23.207,recorded,results/blocking_non_blocking/results_comm_strats_weak/result_irecvisend_N16_n64_c1_rep2.py
results_comm_strats_weak/irecvisend,results_comm_strats_weak,irecvisend,weak,3,16,64,1,1024,1024,64,1024,128,128,1.311439,0.2152691,0.896959,0.1790395,0.871055,nan,nan,nan,./stencil2d-comm_strats_timer.x,env OMP_NUM_THREADS=1 srun -A hpc4wc-course2026-ethz --uenv=prgenv-gnu/26.3:v1 --view=default -N 16 -n 64 -c 1 --ntasks-per-node=4 --gpus-per-task=1 --cpu-bind=cores -t 10 ./stencil2d-comm_strats_timer.x --nx 1024 --ny 1024 --nz 64 --num_iter 1024 --comm_strategy irecvisend,OMP_NUM_THREADS=1,--ntasks-per-node=4 --gpus-per-task=1 --cpu-bind=cores -t 10,--comm_strategy irecvisend,85786f911054318eb65412916fee493cde4e3336,main,1,866730,2026-09-15T15:14:39+02:00,0,23.142,recorded,results/blocking_non_blocking/results_comm_strats_weak/result_irecvisend_N16_n64_c1_rep3.py
results_comm_strats_weak/sendrecv,results_comm_strats_weak,sendrecv,weak,1,1,4,1,256,256,64,1024,128,128,1.268149,0.1537631,0.8745257,0.1397014,0.8688005,nan,nan,nan,./stencil2d-comm_strats_timer.x,env OMP_NUM_THREADS=1 srun -A hpc4wc-course2026-ethz --uenv=prgenv-gnu/26.3:v1 --view=default -N 1 -n 4 -c 1 --ntasks-per-node=4 --gpus-per-task=1 --cpu-bind=cores -t 10 ./stencil2d-comm_strats_timer.x --nx 256 --ny 256 --nz 64 --num_iter 1024 --comm_strategy sendrecv,OMP_NUM_THREADS=1,--ntasks-per-node=4 --gpus-per-task=1 --cpu-bind=cores -t 10,--comm_strategy sendrecv,85786f911054318eb65412916fee493cde4e3336,main,1,866584,2026-09-15T14:47:28+02:00,0,29.601,recorded,results/blocking_non_blocking/results_comm_strats_weak/result_sendrecv_N1_n4_c1_rep1.py
