series,experiment,strategy,mode,rep,nodes,ranks,cores_per_rank,nx,ny,nz,num_iter,local_nx,local_ny,total_time,max_comm,max_compute,avg_comm,avg_compute,avg_pack,avg_send,avg_wait,binary,command,env_overrides,srun_extra,app_extra,git_commit,git_branch,git_dirty,slurm_jobid,t_start,t_start_approx,wall_s,metadata_source,source_file
results_comm_strats_strong/brokencycles,results_comm_strats_strong,brokencycles,strong,2,8,32,1,1024,1024,64,1024,-1,-1,2.399265,0.4735118,1.62865,0.4265752,1.582872,nan,nan,nan,./stencil2d-comm_strats_timer.x,env OMP_NUM_THREADS=1 srun -A hpc4wc-course2026-ethz --uenv=prgenv-gnu/26.3:v1 --view=default -N 8 -n 32 -c 1 --ntasks-per-node=4 --gpus-per-task=1 --cpu-bind=cores -t 15 ./stencil2d-comm_strats_timer.x --nx 1024 --ny 1024 --nz 64 --num_iter 1024 --comm_strategy brokencycles,OMP_NUM_THREADS=1,--ntasks-per-node=4 --gpus-per-task=1 --cpu-bind=cores -t 15,--comm_strategy brokencycles,85786f911054318eb65412916fee493cde4e3336,main,1,867141,2026-09-15T16:33:41+02:00,0,24.735,recorded,results/blocking_non_blocking/results_comm_strats_strong/result_brokencycles_N8_n32_c1_rep2.py
results_comm_strats_strong/brokencycles,results_comm_strats_strong,brokencycles,strong,3,8,32,1,1024,1024,64,1024,-1,-1,2.383703,0.4634618,1.625804,0.4126606,1.580049,nan,nan,nan,./stencil2d-comm_strats_timer.x,env OMP_NUM_THREADS=1 srun -A hpc4wc-course2026-ethz --uenv=prgenv-gnu/26.3:v1 --view=default -N 8 -n 32 -c 1 --ntasks-per-node=4 --gpus-per-task=1 --cpu-bind=cores -t 15 ./stencil2d-comm_strats_timer.x --nx 1024 --ny 1024 --nz 64 --num_iter 1024 --comm_strategy brokencycles,OMP_NUM_THREADS=1,--ntasks-per-node=4 --gpus-per-task=1 --cpu-bind=cores -t 15,--comm_strategy brokencycles,85786f911054318eb65412916fee493cde4e3336,main,1,867147,2026-09-15T16:35:21+02:00,0,24.968,recorded,results/blocking_non_blocking/results_comm_strats_strong/result_brokencycles_N8_n32_c1_rep3.py
results_comm_strats_strong/brokencycles,results_comm_strats_strong,brokencycles,strong,1,16,64,1,1024,1024,64,1024,-1,-1,1.588606,0.4580466,0.9353891,0.4242148,0.8985431,nan,nan,nan,./stencil2d-comm_strats_timer.x,env OMP_NUM_THREADS=1 srun -A hpc4wc-course2026-ethz --uenv=prgenv-gnu/26.3:v1 --view=default -N 16 -n 64 -c 1 --ntasks-per-node=4 --gpus-per-task=1 --cpu-bind=cores -t 15 ./stencil2d-comm_strats_timer.x --nx 1024 --ny 1024 --nz 64 --num_iter 1024 --comm_strategy brokencycles,OMP_NUM_THREADS=1,--ntasks-per-node=4 --gpus-per-task=1 --cpu-bind=cores -t 15,--comm_strategy brokencycles,85786f911054318eb65412916fee493cde4e3336,main,1,867153,2026-09-15T16:37:02+02:00,0,1245.214,recorded,results/blocking_non_blocking/results_comm_strats_strong/result_brokencycles_N16_n64_c1_rep1.py
results_comm_strats_strong/brokencycles,results_comm_strats_strong,brokencycles,strong,2,16,64,1,1024,1024,64,1024,-1,-1,1.553065,0.4474398,0.8994813,0.4208372,0.8708513,nan,nan,nan,./stencil2d-comm_strats_timer.x,env OMP_NUM_THREADS=1 srun -A hpc4wc-course2026-ethz --uenv=prgenv-gnu/26.3:v1 --view=default -N 16 -n 64 -c 1 --ntasks-per-node=4 --gpus-per-task=1 --cpu-bind=cores -t 15 ./stencil2d-comm_strats_timer.x --nx 1024 --ny 1024 --nz 64 --num_iter 1024 --comm_strategy brokencycles,OMP_NUM_THREADS=1,--ntasks-per-node=4 --gpus-per-task=1 --cpu-bind=cores -t 15,--comm_strategy brokencycles,85786f911054318eb65412916fee493cde4e3336,main,1,867230,2026-09-15T16:59:04+02:00,0,28.378,recorded,results/blocking_non_blocking/results_comm_strats_strong/result_brokencycles_N16_n64_c1_rep2.py
results_comm_strats_strong/brokencycles,results_comm_strats_strong,brokencycles,strong,3,16,64,1,1024,1024,64,1024,-1,-1,1.54603,0.4451768,0.8937718,0.4156965,0.8687109,nan,nan,nan,./stencil2d-comm_strats_timer.x,env OMP_NUM_THREADS=1 srun -A hpc4wc-course2026-ethz --uenv=prgenv-gnu/26.3:v1 --view=default -N 16 -n 64 -c 1 --ntasks-per-node=4 --gpus-per-task=1 --cpu-bind=cores -t 15 ./stencil2d-comm_strats_timer.x --nx 1024 --ny 1024 --nz 64 --num_iter 1024 --comm_strategy brokencycles,OMP_NUM_THREADS=1,--ntasks-per-node=4 --gpus-per-task=1 --cpu-bind=cores -t 15,--comm_strategy brokencycles,85786f911054318eb65412916fee493cde4e3336,main,1,867235,2026-09-15T17:00:51+02:00,0,26.528,recorded,results/blocking_non_blocking/results_comm_strats_strong/result_brokencycles_N16_n64_c1_rep3.py
results_comm_strats_strong/irecvisend,results_comm_strats_strong,irecvisend,strong,1,1,4,1,1024,1024,64,1024,-1,-1,24.82453,0.9758608,18.79199,0.8270433,18.72307,nan,nan,nan,./stencil2d-comm_strats_timer.x,env OMP_NUM_THREADS=1 srun -A hpc4wc-course2026-ethz --uenv=prgenv-gnu/26.3:v1 --view=default -N 1 -n 4 -c 1 --ntasks-per-node=4 --gpus-per-task=1 --cpu-bind=cores -t 15 ./stencil2d-comm_strats_timer.x --nx 1024 --ny 1024 --nz 64 --num_iter 1024 --comm_strategy irecvisend,OMP_NUM_THREADS=1,--ntasks-per-node=4 --gpus-per-task=1 --cpu-bind=cores -t 15,--comm_strategy irecvisend,85786f911054318eb65412916fee493cde4e3336,main,1,866972,2026-09-15T15:55:39+02:00,0,40.272,recorded,results/blocking_non_blocking/results_comm_strats_strong/result_irecvisend_N1_n4_c1_rep1.py
results_comm_strats_strong/irecvisend,results_comm_strats_strong,irecvisend,strong,2,1,4,1,1024,1024,64,1024,-1,-1,24.91162,0.8973785,18.89866,0.8019848,18.82858,nan,nan,nan,./stencil2d-comm_strats_timer.x,env OMP_NUM_THREADS=1 srun -A hpc4wc-course2026-ethz --uenv=prgenv-gnu/26.3:v1 --view=default -N 1 -n 4 -c 1 --ntasks-per-node=4 --gpus-per-task=1 --cpu-bind=cores -t 15 ./stencil2d-comm_strats_timer.x --nx 1024 --ny 1024 --nz 64 --num_iter 1024 --comm_strategy irecvisend,OMP_NUM_THREADS=1,--ntasks-per-node=4 --gpus-per-task=1 --cpu-bind=cores -t 15,--comm_strategy irecvisend,85786f911054318eb65412916fee493cde4e3336,main,1,866976,2026-09-15T15:58:39+02:00,0,44.359,recorded,results/blocking_non_blocking/results_comm_strats_strong/result_irecvisend_N1_n4_c1_rep2.py
results_comm_strats_strong/irecvisend,results_comm_strats_strong,irecvisend,strong,3,1,4,1,1024,1024,64,1024,-1,-1,25.28124,1.2718,19.32494,0.8973232,19.06863,nan,nan,nan,./stencil2d-comm_strats_timer.x,env OMP_NUM_THREADS=1 srun -A hpc4wc-course2026-ethz --uenv=prgenv-gnu/26.3:v1 --view=default -N 1 -n 4 -c 1 --ntasks-per-node=4 --gpus-per-task=1 --cpu-bind=cores -t 15 ./stencil2d-comm_strats_timer.x --nx 1024 --ny 1024 --nz 64 --num_iter 1024 --comm_strategy irecvisend,OMP_NUM_THREADS=1,--ntasks-per-node=4 --gpus-per-task=1 --cpu-bind=cores -t 15,--comm_strategy irecvisend,85786f911054318eb65412916fee493cde4e3336,main,1,867045,2026-09-15T16:01:31+02:00,0,44.336,recorded,results/blocking_non_blocking/results_comm_strats_strong/result_irecvisend_N1_n4_c1_rep3.py
results_comm_strats_strong/irecvisend,results_comm_strats_strong,irecvisend,strong,1,2,8,1,1024,1024,64,1024,-1,-1,9.895928,0.5758898,7.90762,0.4355147,7.802937,nan,nan,nan,./stencil2d-comm_strats_timer.x,env OMP_NUM_THREADS=1 srun -A hpc4wc-course2026-ethz --uenv=prgenv-gnu/26.3:v1 --view=default -N 2 -n 8 -c 1 --ntasks-per-node=4 --gpus-per-task=1 --cpu-bind=cores -t 15 ./stencil2d-comm_strats_timer.x --nx 1024 --ny 1024 --nz 64 --num_iter 1024 --comm_strategy irecvisend,OMP_NUM_THREADS=1,--ntasks-per-node=4 --gpus-per-task=1 --cpu-bind=cores -t 15,--comm_strategy irecvisend,85786f911054318eb65412916fee493cde4e3336,main,1,867051,2026-09-15T16:04:51+02:00,0,31.082,recorded,results/blocking_non_blocking/results_comm_strats_strong/result_irecvisend_N2_n8_c1_rep1.py
results_comm_strats_strong/irecvisend,results_comm_strats_strong,irecvisend,strong,2,2,8,1,1024,1024,64,1024,-1,-1,9.977334,0.5630213,7.86531,0.4931528,7.805474,nan,nan,nan,./stencil2d-comm_strats_timer.x,env OMP_NUM_THREADS=1 srun -A hpc4wc-course2026-ethz --uenv=prgenv-gnu/26.3:v1 --view=default -N 2 -n 8 -c 1 --ntasks-per-node=4 --gpus-per-task=1 --cpu-bind=cores -t 15 ./stencil2d-comm_strats_timer.x --nx 1024 --ny 1024 --nz 64 --num_iter 1024 --comm_strategy irecvisend,OMP_NUM_THREADS=1,--ntasks-per-node=4 --gpus-per-task=1 --cpu-bind=cores -t 15,--comm_strategy irecvisend,85786f911054318eb65412916fee493cde4e3336,main,1,867060,2026-09-15T16:06:55+02:00,0,35.26,recorded,results/blocking_non_blocking/results_comm_strats_strong/result_irecvisend_N2_n8_c1_rep2.py
results_comm_strats_strong/irecvisend,results_comm_strats_strong,irecvisend,strong,3,2,8,1,1024,1024,64,1024,-1,-1,9.952533,0.6426723,7.845465,0.4991483,7.785012,nan,nan,nan,./stencil2d-comm_strats_timer.x,env OMP_NUM_THREADS=1 srun -A hpc4wc-course2026-ethz --uenv=prgenv-gnu/26.3:v1 --view=default -N 2 -n 8 -c 1 --ntasks-per-node=4 --gpus-per-task=1 --cpu-bind=cores -t 15 ./stencil2d-comm_strats_timer.x --nx 1024 --ny 1024 --nz 64 --num_iter 1024 --comm_strategy irecvisend,OMP_NUM_THREADS=1,--ntasks-per-node=4 --gpus-per-task=1 --cpu-bind=cores -t 15,--comm_strategy irecvisend,85786f911054318eb65412916fee493cde4e3336,main,1,867067,2026-09-15T16:09:11+02:00,0,33.807,recorded,results/blocking_non_blocking/results_comm_strats_strong/result_irecvisend_N2_n8_c1_rep3.py
results_comm_strats_strong/irecvisend,results_comm_strats_strong,irecvisend,strong,1,4,16,1,1024,1024,64,1024,-1,-1,4.314501,0.4102748,3.3184,0.330995,3.234888,nan,nan,nan,./stencil2d-comm_strats_timer.x,env OMP_NUM_THREADS=1 srun -A hpc4wc-course2026-ethz --uenv=prgenv-gnu/26.3:v1 --view=default -N 4 -n 16 -c 1 --ntasks-per-node=4 --gpus-per-task=1 --cpu-bind=cores -t 15 ./stencil2d-comm_strats_timer.x --nx 1024 --ny 1024 --nz 64 --num_iter 1024 --comm_strategy irecvisend,OMP_NUM_THREADS=1,--ntasks-per-node=4 --gpus-per-task=1 --cpu-bind=cores -t 15,--comm_strategy irecvisend,85786f911054318eb65412916fee493cde4e3336,main,1,867074,2026-09-15T16:11:48+02:00,0,27.5,recorded,results/blocking_non_blocking/results_comm_strats_strong/result_irecvisend_N4_n16_c1_rep1.py
results_comm_strats_strong/irecvisend,results_comm_strats_strong,irecvisend,strong,2,4,16,1,1024,1024,64,1024,-1,-1,4.277234,0.3757216,3.296327,0.2954286,3.232131,nan,nan,nan,./stencil2d-comm_strats_timer.x,env OMP_NUM_THREADS=1 srun -A hpc4wc-course2026-ethz --uenv=prgenv-gnu/26.3:v1 --view=default -N 4 -n 16 -c 1 --ntasks-per-node=4 --gpus-per-task=1 --cpu-bind=cores -t 15 ./stencil2d-comm_strats_timer.x --nx 1024 --ny 1024 --nz 64 --num_iter 1024 --comm_strategy irecvisend,OMP_NUM_THREADS=1,--ntasks-per-node=4 --gpus-per-task=1 --cpu-bind=cores -t 15,--comm_strategy irecvisend,85786f911054318eb65412916fee493cde4e3336,main,1,867079,2026-09-15T16:13:39+02:00,0,26.913,recorded,results/blocking_non_blocking/results_comm_strats_strong/result_irecvisend_N4_n16_c1_rep2.py
results_comm_strats_strong/irecvisend,results_comm_strats_strong,irecvisend,strong,3,4,16,1,1024,1024,64,1024,-1,-1,4.265389,0.382717,3.292146,0.2900036,3.230245,nan,nan,nan,./stencil2d-comm_strats_timer.x,env OMP_NUM_THREADS=1 srun -A hpc4wc-course2026-ethz --uenv=prgenv-gnu/26.3:v1 --view=default -N 4 -n 16 -c 1 --ntasks-per-node=4 --gpus-per-task=1 --cpu-bind=cores -t 15 ./stencil2d-comm_strats_timer.x --nx 1024 --ny 1024 --nz 64 --num_iter 1024 --comm_strategy irecvisend,OMP_NUM_THREADS=1,--ntasks-per-node=4 --gpus-per-task=1 --cpu-bind=cores -t 15,--comm_strategy irecvisend,85786f911054318eb65412916fee493cde4e3336,main,1,867083,2026-09-15T16:15:29+02:00,0,26.346,recorded,results/blocking_non_blocking/results_comm_strats_strong/result_irecvisend_N4_n16_c1_rep3.py
results_comm_strats_strong/irecvisend,results_comm_strats_strong,irecvisend,strong,1,8,32,1,1024,1024,64,1024,-1,-1,2.180928,0.2612784,1.632056,0.2022439,1.58836,nan,nan,nan,./stencil2d-comm_strats_timer.x,env OMP_NUM_THREADS=1 srun -A hpc4wc-course2026-ethz --uenv=prgenv-gnu/26.3:v1 --view=default -N 8 -n 32 -c 1 --ntasks-per-node=4 --gpus-per-task=1 --cpu-bind=cores -t 15 ./stencil2d-comm_strats_timer.x --nx 1024 --ny 1024 --nz 64 --num_iter 1024 --comm_strategy irecvisend,OMP_NUM_THREADS=1,--ntasks-per-node=4 --gpus-per-task=1 --cpu-bind=cores -t 15,--comm_strategy irecvisend,85786f911054318eb65412916fee493cde4e3336,main,1,867137,2026-09-15T16:33:16+02:00,0,24.613,recorded,results/blocking_non_blocking/results_comm_strats_strong/result_irecvisend_N8_n32_c1_rep1.py
results_comm_strats_strong/irecvisend,results_comm_strats_strong,irecvisend,strong,2,8,32,1,1024,1024,64,1024,-1,-1,2.172964,0.2446616,1.629972,0.2020335,1.581684,nan,nan,nan,./stencil2d-comm_strats_timer.x,env OMP_NUM_THREADS=1 srun -A hpc4wc-course2026-ethz --uenv=prgenv-gnu/26.3:v1 --view=default -N 8 -n 32 -c 1 --ntasks-per-node=4 --gpus-per-task=1 --cpu-bind=cores -t 15 ./stencil2d-comm_strats_timer.x --nx 1024 --ny 1024 --nz 64 --num_iter 1024 --comm_strategy irecvisend,OMP_NUM_THREADS=1,--ntasks-per-node=4 --gpus-per-task=1 --cpu-bind=cores -t 15,--comm_strategy irecvisend,85786f911054318eb65412916fee493cde4e3336,main,1,867146,2026-09-15T16:34:57+02:00,0,24.102,recorded,results/blocking_non_blocking/results_comm_strats_strong/result_irecvisend_N8_n32_c1_rep2.py
results_comm_strats_strong/irecvisend,results_comm_strats_strong,irecvisend,strong,3,8,32,1,1024,1024,64,1024,-1,-1,2.176259,0.2312374,1.632489,0.1989109,1.587208,nan,nan,nan,./stencil2d-comm_strats_timer.x,env OMP_NUM_THREADS=1 srun -A hpc4wc-course2026-ethz --uenv=prgenv-gnu/26.3:v1 --view=default -N 8 -n 32 -c 1 --ntasks-per-node=4 --gpus-per-task=1 --cpu-bind=cores -t 15 ./stencil2d-comm_strats_timer.x --nx 1024 --ny 1024 --nz 64 --num_iter 1024 --comm_strategy irecvisend,OMP_NUM_THREADS=1,--ntasks-per-node=4 --gpus-per-task=1 --cpu-bind=cores -t 15,--comm_strategy irecvisend,85786f911054318eb65412916fee493cde4e3336,main,1,867150,2026-09-15T16:36:35+02:00,0,26.141,recorded,results/blocking_non_blocking/results_comm_strats_strong/result_irecvisend_N8_n32_c1_rep3.py
results_comm_strats_strong/irecvisend,results_comm_strats_strong,irecvisend,strong,1,16,64,1,1024,1024,64,1024,-1,-1,1.297522,0.1955344,0.8989088,0.162639,0.8733574,nan,nan,nan,./stencil2d-comm_strats_timer.x,env OMP_NUM_THREADS=1 srun -A hpc4wc-course2026-ethz --uenv=prgenv-gnu/26.3:v1 --view=default -N 16 -n 64 -c 1 --ntasks-per-node=4 --gpus-per-task=1 --cpu-bind=cores -t 15 ./stencil2d-comm_strats_timer.x --nx 1024 --ny 1024 --nz 64 --num_iter 1024 --comm_strategy irecvisend,OMP_NUM_THREADS=1,--ntasks-per-node=4 --gpus-per-task=1 --cpu-bind=cores -t 15,--comm_strategy irecvisend,85786f911054318eb65412916fee493cde4e3336,main,1,867229,2026-09-15T16:58:37+02:00,0,27.43,recorded,results/blocking_non_blocking/results_comm_strats_strong/result_irecvisend_N16_n64_c1_rep1.py
results_comm_strats_strong/irecvisend,results_comm_strats_strong,irecvisend,strong,2,16,64,1,1024,1024,64,1024,-1,-1,1.288193,0.1897088,0.8898171,0.1570459,0.8698782,nan,nan,nan,./stencil2d-comm_strats_timer.x,env OMP_NUM_THREADS=1 srun -A hpc4wc-course2026-ethz --uenv=prgenv-gnu/26.3:v1 --view=default -N 16 -n 64 -c 1 --ntasks-per-node=4 --gpus-per-task=1 --cpu-bind=cores -t 15 ./stencil2d-comm_strats_timer.x --nx 1024 --ny 1024 --nz 64 --num_iter 1024 --comm_strategy irecvisend,OMP_NUM_THREADS=1,--ntasks-per-node=4 --gpus-per-task=1 --cpu-bind=cores -t 15,--comm_strategy irecvisend,85786f911054318eb65412916fee493cde4e3336,main,1,867234,2026-09-15T17:00:25+02:00,0,25.96,recorded,results/blocking_non_blocking/results_comm_strats_strong/result_irecvisend_N16_n64_c1_rep2.py
results_comm_strats_strong/irecvisend,results_comm_strats_strong,irecvisend,strong,3,16,64,1,1024,1024,64,1024,-1,-1,1.297802,0.2019216,0.9000196,0.1693419,0.8680328,nan,nan,nan,./stencil2d-comm_strats_timer.x,env OMP_NUM_THREADS=1 srun -A hpc4wc-course2026-ethz --uenv=prgenv-gnu/26.3:v1 --view=default -N 16 -n 64 -c 1 --ntasks-per-node=4 --gpus-per-task=1 --cpu-bind=cores -t 15 ./stencil2d-comm_strats_timer.x --nx 1024 --ny 1024 --nz 64 --num_iter 1024 --comm_strategy irecvisend,OMP_NUM_THREADS=1,--ntasks-per-node=4 --gpus-per-task=1 --cpu-bind=cores -t 15,--comm_strategy irecvisend,85786f911054318eb65412916fee493cde4e3336,main,1,867240,2026-09-15T17:02:08+02:00,0,28.526,recorded,results/blocking_non_blocking/results_comm_strats_strong/result_irecvisend_N16_n64_c1_rep3.py
