series,experiment,strategy,mode,rep,nodes,ranks,cores_per_rank,nx,ny,nz,num_iter,local_nx,local_ny,total_time,max_comm,max_compute,avg_comm,avg_compute,avg_pack,avg_send,avg_wait,binary,command,env_overrides,srun_extra,app_extra,git_commit,git_branch,git_dirty,slurm_jobid,t_start,t_start_approx,wall_s,metadata_source,source_file
mpi_leftright,results_strong_1024_detailed_timing,mpi_leftright,strong,2,8,32,1,1024,1024,64,1024,-1,-1,2.233322,0.3045629,2.031161,0.2503681,1.982814,0.1305144,0.007234567,0.1122797,./stencil2d-mpi.x,env OMP_NUM_THREADS=1 srun -A hpc4wc-course2026-ethz --uenv=prgenv-gnu/26.3:v1 --view=default -N 8 -n 32 -c 1 --ntasks-per-node=4 --gpus-per-task=1 --cpu-bind=cores -t 15 ./stencil2d-mpi.x --nx 1024 --ny 1024 --nz 64 --num_iter 1024,OMP_NUM_THREADS=1,--ntasks-per-node=4 --gpus-per-task=1 --cpu-bind=cores -t 15,,5f659f41dc0b2cbd347870eaa2405c47714603f4,main,1,837165,2026-08-31T12:46:20+02:00,0,31.475,recorded,results/corners/results_strong_1024_detailed_timing/result_mpi_leftright_N8_n32_c1_rep2.py
mpi_leftright,results_strong_1024_detailed_timing,mpi_leftright,strong,3,8,32,1,1024,1024,64,1024,-1,-1,2.219869,0.2901034,2.022435,0.236807,1.982917,0.1285822,0.007190057,0.10068,./stencil2d-mpi.x,env OMP_NUM_THREADS=1 srun -A hpc4wc-course2026-ethz --uenv=prgenv-gnu/26.3:v1 --view=default -N 8 -n 32 -c 1 --ntasks-per-node=4 --gpus-per-task=1 --cpu-bind=cores -t 15 ./stencil2d-mpi.x --nx 1024 --ny 1024 --nz 64 --num_iter 1024,OMP_NUM_THREADS=1,--ntasks-per-node=4 --gpus-per-task=1 --cpu-bind=cores -t 15,,5f659f41dc0b2cbd347870eaa2405c47714603f4,main,1,837167,2026-08-31T12:46:52+02:00,0,27.509,recorded,results/corners/results_strong_1024_detailed_timing/result_mpi_leftright_N8_n32_c1_rep3.py
mpi_leftright,results_strong_1024_detailed_timing,mpi_leftright,strong,1,16,64,1,1024,1024,64,1024,-1,-1,1.36452,0.2476218,1.191165,0.2065239,1.157858,0.1138496,0.006633977,0.0856414,./stencil2d-mpi.x,env OMP_NUM_THREADS=1 srun -A hpc4wc-course2026-ethz --uenv=prgenv-gnu/26.3:v1 --view=default -N 16 -n 64 -c 1 --ntasks-per-node=4 --gpus-per-task=1 --cpu-bind=cores -t 15 ./stencil2d-mpi.x --nx 1024 --ny 1024 --nz 64 --num_iter 1024,OMP_NUM_THREADS=1,--ntasks-per-node=4 --gpus-per-task=1 --cpu-bind=cores -t 15,,5f659f41dc0b2cbd347870eaa2405c47714603f4,main,1,837156,2026-08-31T12:44:26+02:00,0,24.063,recorded,results/corners/results_strong_1024_detailed_timing/result_mpi_leftright_N16_n64_c1_rep1.py
mpi_leftright,results_strong_1024_detailed_timing,mpi_leftright,strong,2,16,64,1,1024,1024,64,1024,-1,-1,1.409899,0.3012987,1.195051,0.2622794,1.147481,0.1141827,0.006682133,0.1410195,./stencil2d-mpi.x,env OMP_NUM_THREADS=1 srun -A hpc4wc-course2026-ethz --uenv=prgenv-gnu/26.3:v1 --view=default -N 16 -n 64 -c 1 --ntasks-per-node=4 --gpus-per-task=1 --cpu-bind=cores -t 15 ./stencil2d-mpi.x --nx 1024 --ny 1024 --nz 64 --num_iter 1024,OMP_NUM_THREADS=1,--ntasks-per-node=4 --gpus-per-task=1 --cpu-bind=cores -t 15,,5f659f41dc0b2cbd347870eaa2405c47714603f4,main,1,837159,2026-08-31T12:44:50+02:00,0,27.874,recorded,results/corners/results_strong_1024_detailed_timing/result_mpi_leftright_N16_n64_c1_rep2.py
mpi_leftright,results_strong_1024_detailed_timing,mpi_leftright,strong,3,16,64,1,1024,1024,64,1024,-1,-1,1.38323,0.2862666,1.171772,0.2468444,1.136246,0.1138666,0.006564414,0.1260215,./stencil2d-mpi.x,env OMP_NUM_THREADS=1 srun -A hpc4wc-course2026-ethz --uenv=prgenv-gnu/26.3:v1 --view=default -N 16 -n 64 -c 1 --ntasks-per-node=4 --gpus-per-task=1 --cpu-bind=cores -t 15 ./stencil2d-mpi.x --nx 1024 --ny 1024 --nz 64 --num_iter 1024,OMP_NUM_THREADS=1,--ntasks-per-node=4 --gpus-per-task=1 --cpu-bind=cores -t 15,,5f659f41dc0b2cbd347870eaa2405c47714603f4,main,1,837161,2026-08-31T12:45:18+02:00,0,31.205,recorded,results/corners/results_strong_1024_detailed_timing/result_mpi_leftright_N16_n64_c1_rep3.py
mpi_leftright,results_mpi_leftright_strong_1024_n96,mpi_leftright,strong,1,24,96,1,1024,1024,64,1024,-1,-1,0.9703169,0.2675139,0.7988217,0.2083496,0.7618294,0.0833526,0.006472344,0.1184868,./stencil2d-mpi.x,env OMP_NUM_THREADS=1 srun -A hpc4wc-course2026-ethz --uenv=prgenv-gnu/26.3:v1 --view=default -N 24 -n 96 -c 1 --ntasks-per-node=4 --gpus-per-task=1 --cpu-bind=cores -t 15 ./stencil2d-mpi.x --nx 1024 --ny 1024 --nz 64 --num_iter 1024,OMP_NUM_THREADS=1,--ntasks-per-node=4 --gpus-per-task=1 --cpu-bind=cores -t 15,,6d1f1ad67bd158c18467cf72dcda5ea414627a95,main,0,838258,2026-08-31T16:56:17+02:00,0,54.421,recorded,results/corners/results_mpi_leftright_strong_1024_n96/result_mpi_leftright_N24_n96_c1_rep1.py
mpi_leftright,results_mpi_leftright_strong_1024_n96,mpi_leftright,strong,2,24,96,1,1024,1024,64,1024,-1,-1,0.9686062,0.2514396,0.8015473,0.2113885,0.7570826,0.0824725,0.006473798,0.1220266,./stencil2d-mpi.x,env OMP_NUM_THREADS=1 srun -A hpc4wc-course2026-ethz --uenv=prgenv-gnu/26.3:v1 --view=default -N 24 -n 96 -c 1 --ntasks-per-node=4 --gpus-per-task=1 --cpu-bind=cores -t 15 ./stencil2d-mpi.x --nx 1024 --ny 1024 --nz 64 --num_iter 1024,OMP_NUM_THREADS=1,--ntasks-per-node=4 --gpus-per-task=1 --cpu-bind=cores -t 15,,6d1f1ad67bd158c18467cf72dcda5ea414627a95,main,0,838260,2026-08-31T16:57:12+02:00,0,27.79,recorded,results/corners/results_mpi_leftright_strong_1024_n96/result_mpi_leftright_N24_n96_c1_rep2.py
mpi_leftright,results_mpi_leftright_strong_1024_n96,mpi_leftright,strong,3,24,96,1,1024,1024,64,1024,-1,-1,0.9509472,0.2364871,0.7853338,0.1957047,0.7551127,0.08300018,0.00640967,0.105879,./stencil2d-mpi.x,env OMP_NUM_THREADS=1 srun -A hpc4wc-course2026-ethz --uenv=prgenv-gnu/26.3:v1 --view=default -N 24 -n 96 -c 1 --ntasks-per-node=4 --gpus-per-task=1 --cpu-bind=cores -t 15 ./stencil2d-mpi.x --nx 1024 --ny 1024 --nz 64 --num_iter 1024,OMP_NUM_THREADS=1,--ntasks-per-node=4 --gpus-per-task=1 --cpu-bind=cores -t 15,,6d1f1ad67bd158c18467cf72dcda5ea414627a95,main,0,838263,2026-08-31T16:57:40+02:00,0,33.682,recorded,results/corners/results_mpi_leftright_strong_1024_n96/result_mpi_leftright_N24_n96_c1_rep3.py
pipelined,results_strong_1024_detailed_timing,pipelined,strong,1,1,1,1,1024,1024,64,1024,-1,-1,90.4966,1.495269,89.00071,1.495269,89.00071,1.407616,0.08582763,0.002047572,./stencil2d-mpi-corners-pipelined.x,env OMP_NUM_THREADS=1 srun -A hpc4wc-course2026-ethz --uenv=prgenv-gnu/26.3:v1 --view=default -N 1 -n 1 -c 1 --ntasks-per-node=1 --gpus-per-task=1 --cpu-bind=cores -t 15 ./stencil2d-mpi-corners-pipelined.x --nx 1024 --ny 1024 --nz 64 --num_iter 1024,OMP_NUM_THREADS=1,--ntasks-per-node=1 --gpus-per-task=1 --cpu-bind=cores -t 15,,5f659f41dc0b2cbd347870eaa2405c47714603f4,main,1,837298,2026-08-31T13:34:44+02:00,0,106.226,recorded,results/corners/results_strong_1024_detailed_timing/result_pipelined_N1_n1_c1_rep1.py
pipelined,results_strong_1024_detailed_timing,pipelined,strong,2,1,1,1,1024,1024,64,1024,-1,-1,90.14037,1.493162,88.64656,1.493162,88.64656,1.404905,0.08630992,0.002034148,./stencil2d-mpi-corners-pipelined.x,env OMP_NUM_THREADS=1 srun -A hpc4wc-course2026-ethz --uenv=prgenv-gnu/26.3:v1 --view=default -N 1 -n 1 -c 1 --ntasks-per-node=1 --gpus-per-task=1 --cpu-bind=cores -t 15 ./stencil2d-mpi-corners-pipelined.x --nx 1024 --ny 1024 --nz 64 --num_iter 1024,OMP_NUM_THREADS=1,--ntasks-per-node=1 --gpus-per-task=1 --cpu-bind=cores -t 15,,5f659f41dc0b2cbd347870eaa2405c47714603f4,main,1,837362,2026-08-31T13:40:02+02:00,0,103.725,recorded,results/corners/results_strong_1024_detailed_timing/result_pipelined_N1_n1_c1_rep2.py
pipelined,results_strong_1024_detailed_timing,pipelined,strong,3,1,1,1,1024,1024,64,1024,-1,-1,93.28389,1.496083,91.78733,1.496083,91.78733,1.40861,0.08531837,0.002228091,./stencil2d-mpi-corners-pipelined.x,env OMP_NUM_THREADS=1 srun -A hpc4wc-course2026-ethz --uenv=prgenv-gnu/26.3:v1 --view=default -N 1 -n 1 -c 1 --ntasks-per-node=1 --gpus-per-task=1 --cpu-bind=cores -t 15 ./stencil2d-mpi-corners-pipelined.x --nx 1024 --ny 1024 --nz 64 --num_iter 1024,OMP_NUM_THREADS=1,--ntasks-per-node=1 --gpus-per-task=1 --cpu-bind=cores -t 15,,5f659f41dc0b2cbd347870eaa2405c47714603f4,main,1,837366,2026-08-31T13:45:21+02:00,0,110.2,recorded,results/corners/results_strong_1024_detailed_timing/result_pipelined_N1_n1_c1_rep3.py
pipelined,results_strong_1024_detailed_timing,pipelined,strong,1,1,2,1,1024,1024,64,1024,-1,-1,44.36009,1.611457,43.21941,1.375965,42.98359,0.7621236,0.0874362,0.5262558,./stencil2d-mpi-corners-pipelined.x,env OMP_NUM_THREADS=1 srun -A hpc4wc-course2026-ethz --uenv=prgenv-gnu/26.3:v1 --view=default -N 1 -n 2 -c 1 --ntasks-per-node=2 --gpus-per-task=1 --cpu-bind=cores -t 15 ./stencil2d-mpi-corners-pipelined.x --nx 1024 --ny 1024 --nz 64 --num_iter 1024,OMP_NUM_THREADS=1,--ntasks-per-node=2 --gpus-per-task=1 --cpu-bind=cores -t 15,,5f659f41dc0b2cbd347870eaa2405c47714603f4,main,1,837288,2026-08-31T13:26:37+02:00,0,59.258,recorded,results/corners/results_strong_1024_detailed_timing/result_pipelined_N1_n2_c1_rep1.py
pipelined,results_strong_1024_detailed_timing,pipelined,strong,2,1,2,1,1024,1024,64,1024,-1,-1,44.53003,1.260379,43.50486,1.142377,43.38702,0.7821277,0.123115,0.236495,./stencil2d-mpi-corners-pipelined.x,env OMP_NUM_THREADS=1 srun -A hpc4wc-course2026-ethz --uenv=prgenv-gnu/26.3:v1 --view=default -N 1 -n 2 -c 1 --ntasks-per-node=2 --gpus-per-task=1 --cpu-bind=cores -t 15 ./stencil2d-mpi-corners-pipelined.x --nx 1024 --ny 1024 --nz 64 --num_iter 1024,OMP_NUM_THREADS=1,--ntasks-per-node=2 --gpus-per-task=1 --cpu-bind=cores -t 15,,5f659f41dc0b2cbd347870eaa2405c47714603f4,main,1,837291,2026-08-31T13:29:40+02:00,0,60.546,recorded,results/corners/results_strong_1024_detailed_timing/result_pipelined_N1_n2_c1_rep2.py
pipelined,results_strong_1024_detailed_timing,pipelined,strong,3,1,2,1,1024,1024,64,1024,-1,-1,44.7223,1.544815,43.71648,1.275026,43.44667,0.7777948,0.09455483,0.4021786,./stencil2d-mpi-corners-pipelined.x,env OMP_NUM_THREADS=1 srun -A hpc4wc-course2026-ethz --uenv=prgenv-gnu/26.3:v1 --view=default -N 1 -n 2 -c 1 --ntasks-per-node=2 --gpus-per-task=1 --cpu-bind=cores -t 15 ./stencil2d-mpi-corners-pipelined.x --nx 1024 --ny 1024 --nz 64 --num_iter 1024,OMP_NUM_THREADS=1,--ntasks-per-node=2 --gpus-per-task=1 --cpu-bind=cores -t 15,,5f659f41dc0b2cbd347870eaa2405c47714603f4,main,1,837295,2026-08-31T13:32:41+02:00,0,62.207,recorded,results/corners/results_strong_1024_detailed_timing/result_pipelined_N1_n2_c1_rep3.py
pipelined,results_strong_1024_detailed_timing,pipelined,strong,1,1,4,1,1024,1024,64,1024,-1,-1,24.90287,1.301602,24.22777,0.9703067,23.93193,0.508463,0.09693067,0.364453,./stencil2d-mpi-corners-pipelined.x,env OMP_NUM_THREADS=1 srun -A hpc4wc-course2026-ethz --uenv=prgenv-gnu/26.3:v1 --view=default -N 1 -n 4 -c 1 --ntasks-per-node=4 --gpus-per-task=1 --cpu-bind=cores -t 15 ./stencil2d-mpi-corners-pipelined.x --nx 1024 --ny 1024 --nz 64 --num_iter 1024,OMP_NUM_THREADS=1,--ntasks-per-node=4 --gpus-per-task=1 --cpu-bind=cores -t 15,,5f659f41dc0b2cbd347870eaa2405c47714603f4,main,1,837278,2026-08-31T13:20:02+02:00,0,40.633,recorded,results/corners/results_strong_1024_detailed_timing/result_pipelined_N1_n4_c1_rep1.py
pipelined,results_strong_1024_detailed_timing,pipelined,strong,2,1,4,1,1024,1024,64,1024,-1,-1,25.10912,1.147581,24.30351,1.004086,24.10439,0.5228453,0.09856314,0.3821047,./stencil2d-mpi-corners-pipelined.x,env OMP_NUM_THREADS=1 srun -A hpc4wc-course2026-ethz --uenv=prgenv-gnu/26.3:v1 --view=default -N 1 -n 4 -c 1 --ntasks-per-node=4 --gpus-per-task=1 --cpu-bind=cores -t 15 ./stencil2d-mpi-corners-pipelined.x --nx 1024 --ny 1024 --nz 64 --num_iter 1024,OMP_NUM_THREADS=1,--ntasks-per-node=4 --gpus-per-task=1 --cpu-bind=cores -t 15,,5f659f41dc0b2cbd347870eaa2405c47714603f4,main,1,837281,2026-08-31T13:22:06+02:00,0,40.963,recorded,results/corners/results_strong_1024_detailed_timing/result_pipelined_N1_n4_c1_rep2.py
pipelined,results_strong_1024_detailed_timing,pipelined,strong,3,1,4,1,1024,1024,64,1024,-1,-1,25.3187,1.308813,24.49091,1.039204,24.27892,0.5384624,0.1000721,0.4001668,./stencil2d-mpi-corners-pipelined.x,env OMP_NUM_THREADS=1 srun -A hpc4wc-course2026-ethz --uenv=prgenv-gnu/26.3:v1 --view=default -N 1 -n 4 -c 1 --ntasks-per-node=4 --gpus-per-task=1 --cpu-bind=cores -t 15 ./stencil2d-mpi-corners-pipelined.x --nx 1024 --ny 1024 --nz 64 --num_iter 1024,OMP_NUM_THREADS=1,--ntasks-per-node=4 --gpus-per-task=1 --cpu-bind=cores -t 15,,5f659f41dc0b2cbd347870eaa2405c47714603f4,main,1,837284,2026-08-31T13:24:11+02:00,0,41.001,recorded,results/corners/results_strong_1024_detailed_timing/result_pipelined_N1_n4_c1_rep3.py
pipelined,results_strong_1024_detailed_timing,pipelined,strong,1,2,8,1,1024,1024,64,1024,-1,-1,9.988813,0.680243,9.584281,0.5644615,9.423792,0.225532,0.07176056,0.2663436,./stencil2d-mpi-corners-pipelined.x,env OMP_NUM_THREADS=1 srun -A hpc4wc-course2026-ethz --uenv=prgenv-gnu/26.3:v1 --view=default -N 2 -n 8 -c 1 --ntasks-per-node=4 --gpus-per-task=1 --cpu-bind=cores -t 15 ./stencil2d-mpi-corners-pipelined.x --nx 1024 --ny 1024 --nz 64 --num_iter 1024,OMP_NUM_THREADS=1,--ntasks-per-node=4 --gpus-per-task=1 --cpu-bind=cores -t 15,,5f659f41dc0b2cbd347870eaa2405c47714603f4,main,1,837265,2026-08-31T13:15:32+02:00,0,28.461,recorded,results/corners/results_strong_1024_detailed_timing/result_pipelined_N2_n8_c1_rep1.py
pipelined,results_strong_1024_detailed_timing,pipelined,strong,2,2,8,1,1024,1024,64,1024,-1,-1,9.926529,0.5581768,9.578517,0.4881545,9.437791,0.231893,0.07219117,0.1833505,./stencil2d-mpi-corners-pipelined.x,env OMP_NUM_THREADS=1 srun -A hpc4wc-course2026-ethz --uenv=prgenv-gnu/26.3:v1 --view=default -N 2 -n 8 -c 1 --ntasks-per-node=4 --gpus-per-task=1 --cpu-bind=cores -t 15 ./stencil2d-mpi-corners-pipelined.x --nx 1024 --ny 1024 --nz 64 --num_iter 1024,OMP_NUM_THREADS=1,--ntasks-per-node=4 --gpus-per-task=1 --cpu-bind=cores -t 15,,5f659f41dc0b2cbd347870eaa2405c47714603f4,main,1,837271,2026-08-31T13:16:58+02:00,0,27.301,recorded,results/corners/results_strong_1024_detailed_timing/result_pipelined_N2_n8_c1_rep2.py
pipelined,results_strong_1024_detailed_timing,pipelined,strong,3,2,8,1,1024,1024,64,1024,-1,-1,9.869251,0.5765329,9.517794,0.4552265,9.413418,0.2281629,0.07068168,0.1555182,./stencil2d-mpi-corners-pipelined.x,env OMP_NUM_THREADS=1 srun -A hpc4wc-course2026-ethz --uenv=prgenv-gnu/26.3:v1 --view=default -N 2 -n 8 -c 1 --ntasks-per-node=4 --gpus-per-task=1 --cpu-bind=cores -t 15 ./stencil2d-mpi-corners-pipelined.x --nx 1024 --ny 1024 --nz 64 --num_iter 1024,OMP_NUM_THREADS=1,--ntasks-per-node=4 --gpus-per-task=1 --cpu-bind=cores -t 15,,5f659f41dc0b2cbd347870eaa2405c47714603f4,main,1,837275,2026-08-31T13:18:22+02:00,0,30.577,recorded,results/corners/results_strong_1024_detailed_timing/result_pipelined_N2_n8_c1_rep3.py
pipelined,results_strong_1024_detailed_timing,pipelined,strong,1,4,16,1,1024,1024,64,1024,-1,-1,4.321193,0.5126826,4.050095,0.3600673,3.960934,0.209673,0.03084571,0.1191199,./stencil2d-mpi-corners-pipelined.x,env OMP_NUM_THREADS=1 srun -A hpc4wc-course2026-ethz --uenv=prgenv-gnu/26.3:v1 --view=default -N 4 -n 16 -c 1 --ntasks-per-node=4 --gpus-per-task=1 --cpu-bind=cores -t 15 ./stencil2d-mpi-corners-pipelined.x --nx 1024 --ny 1024 --nz 64 --num_iter 1024,OMP_NUM_THREADS=1,--ntasks-per-node=4 --gpus-per-task=1 --cpu-bind=cores -t 15,,5f659f41dc0b2cbd347870eaa2405c47714603f4,main,1,837251,2026-08-31T13:12:05+02:00,0,23.11,recorded,results/corners/results_strong_1024_detailed_timing/result_pipelined_N4_n16_c1_rep1.py
pipelined,results_strong_1024_detailed_timing,pipelined,strong,2,4,16,1,1024,1024,64,1024,-1,-1,4.437237,0.5795976,4.140869,0.4577834,3.97927,0.2142696,0.03055381,0.2127753,./stencil2d-mpi-corners-pipelined.x,env OMP_NUM_THREADS=1 srun -A hpc4wc-course2026-ethz --uenv=prgenv-gnu/26.3:v1 --view=default -N 4 -n 16 -c 1 --ntasks-per-node=4 --gpus-per-task=1 --cpu-bind=cores -t 15 ./stencil2d-mpi-corners-pipelined.x --nx 1024 --ny 1024 --nz 64 --num_iter 1024,OMP_NUM_THREADS=1,--ntasks-per-node=4 --gpus-per-task=1 --cpu-bind=cores -t 15,,5f659f41dc0b2cbd347870eaa2405c47714603f4,main,1,837256,2026-08-31T13:13:13+02:00,0,22.849,recorded,results/corners/results_strong_1024_detailed_timing/result_pipelined_N4_n16_c1_rep2.py
pipelined,results_strong_1024_detailed_timing,pipelined,strong,3,4,16,1,1024,1024,64,1024,-1,-1,4.435342,0.5826843,4.138296,0.4613804,3.97377,0.2100324,0.03031889,0.2206521,./stencil2d-mpi-corners-pipelined.x,env OMP_NUM_THREADS=1 srun -A hpc4wc-course2026-ethz --uenv=prgenv-gnu/26.3:v1 --view=default -N 4 -n 16 -c 1 --ntasks-per-node=4 --gpus-per-task=1 --cpu-bind=cores -t 15 ./stencil2d-mpi-corners-pipelined.x --nx 1024 --ny 1024 --nz 64 --num_iter 1024,OMP_NUM_THREADS=1,--ntasks-per-node=4 --gpus-per-task=1 --cpu-bind=cores -t 15,,5f659f41dc0b2cbd347870eaa2405c47714603f4,main,1,837261,2026-08-31T13:14:20+02:00,0,22.759,recorded,results/corners/results_strong_1024_detailed_timing/result_pipelined_N4_n16_c1_rep3.py
pipelined,results_strong_1024_detailed_timing,pipelined,strong,1,8,32,1,1024,1024,64,1024,-1,-1,2.217801,0.2954915,2.031628,0.2395416,1.978104,0.1259146,0.02236995,0.09077272,./stencil2d-mpi-corners-pipelined.x,env OMP_NUM_THREADS=1 srun -A hpc4wc-course2026-ethz --uenv=prgenv-gnu/26.3:v1 --view=default -N 8 -n 32 -c 1 --ntasks-per-node=4 --gpus-per-task=1 --cpu-bind=cores -t 15 ./stencil2d-mpi-corners-pipelined.x --nx 1024 --ny 1024 --nz 64 --num_iter 1024,OMP_NUM_THREADS=1,--ntasks-per-node=4 --gpus-per-task=1 --cpu-bind=cores -t 15,,5f659f41dc0b2cbd347870eaa2405c47714603f4,main,1,837237,2026-08-31T13:09:01+02:00,0,20.371,recorded,results/corners/results_strong_1024_detailed_timing/result_pipelined_N8_n32_c1_rep1.py
pipelined,results_strong_1024_detailed_timing,pipelined,strong,2,8,32,1,1024,1024,64,1024,-1,-1,2.181672,0.257042,2.006481,0.2106405,1.970873,0.1271778,0.02245305,0.06051114,./stencil2d-mpi-corners-pipelined.x,env OMP_NUM_THREADS=1 srun -A hpc4wc-course2026-ethz --uenv=prgenv-gnu/26.3:v1 --view=default -N 8 -n 32 -c 1 --ntasks-per-node=4 --gpus-per-task=1 --cpu-bind=cores -t 15 ./stencil2d-mpi-corners-pipelined.x --nx 1024 --ny 1024 --nz 64 --num_iter 1024,OMP_NUM_THREADS=1,--ntasks-per-node=4 --gpus-per-task=1 --cpu-bind=cores -t 15,,5f659f41dc0b2cbd347870eaa2405c47714603f4,main,1,837242,2026-08-31T13:10:00+02:00,0,20.654,recorded,results/corners/results_strong_1024_detailed_timing/result_pipelined_N8_n32_c1_rep2.py
pipelined,results_strong_1024_detailed_timing,pipelined,strong,3,8,32,1,1024,1024,64,1024,-1,-1,2.23436,0.3026802,2.04657,0.2502144,1.983998,0.1286505,0.02241637,0.09867585,./stencil2d-mpi-corners-pipelined.x,env OMP_NUM_THREADS=1 srun -A hpc4wc-course2026-ethz --uenv=prgenv-gnu/26.3:v1 --view=default -N 8 -n 32 -c 1 --ntasks-per-node=4 --gpus-per-task=1 --cpu-bind=cores -t 15 ./stencil2d-mpi-corners-pipelined.x --nx 1024 --ny 1024 --nz 64 --num_iter 1024,OMP_NUM_THREADS=1,--ntasks-per-node=4 --gpus-per-task=1 --cpu-bind=cores -t 15,,5f659f41dc0b2cbd347870eaa2405c47714603f4,main,1,837247,2026-08-31T13:11:02+02:00,0,20.439,recorded,results/corners/results_strong_1024_detailed_timing/result_pipelined_N8_n32_c1_rep3.py
pipelined,results_strong_1024_detailed_timing,pipelined,strong,1,16,64,1,1024,1024,64,1024,-1,-1,1.346797,0.243786,1.163096,0.2072645,1.139392,0.1127587,0.01966743,0.07434507,./stencil2d-mpi-corners-pipelined.x,env OMP_NUM_THREADS=1 srun -A hpc4wc-course2026-ethz --uenv=prgenv-gnu/26.3:v1 --view=default -N 16 -n 64 -c 1 --ntasks-per-node=4 --gpus-per-task=1 --cpu-bind=cores -t 15 ./stencil2d-mpi-corners-pipelined.x --nx 1024 --ny 1024 --nz 64 --num_iter 1024,OMP_NUM_THREADS=1,--ntasks-per-node=4 --gpus-per-task=1 --cpu-bind=cores -t 15,,5f659f41dc0b2cbd347870eaa2405c47714603f4,main,1,837158,2026-08-31T12:44:49+02:00,0,28.143,recorded,results/corners/results_strong_1024_detailed_timing/result_pipelined_N16_n64_c1_rep1.py
pipelined,results_strong_1024_detailed_timing,pipelined,strong,2,16,64,1,1024,1024,64,1024,-1,-1,1.34637,0.2604469,1.160346,0.214203,1.132027,0.1106764,0.01963567,0.08341537,./stencil2d-mpi-corners-pipelined.x,env OMP_NUM_THREADS=1 srun -A hpc4wc-course2026-ethz --uenv=prgenv-gnu/26.3:v1 --view=default -N 16 -n 64 -c 1 --ntasks-per-node=4 --gpus-per-task=1 --cpu-bind=cores -t 15 ./stencil2d-mpi-corners-pipelined.x --nx 1024 --ny 1024 --nz 64 --num_iter 1024,OMP_NUM_THREADS=1,--ntasks-per-node=4 --gpus-per-task=1 --cpu-bind=cores -t 15,,5f659f41dc0b2cbd347870eaa2405c47714603f4,main,1,837164,2026-08-31T12:46:19+02:00,0,30.229,recorded,results/corners/results_strong_1024_detailed_timing/result_pipelined_N16_n64_c1_rep2.py
pipelined,results_strong_1024_detailed_timing,pipelined,strong,3,16,64,1,1024,1024,64,1024,-1,-1,1.346409,0.2522609,1.163202,0.2146453,1.131623,0.1135954,0.01970166,0.08084901,./stencil2d-mpi-corners-pipelined.x,env OMP_NUM_THREADS=1 srun -A hpc4wc-course2026-ethz --uenv=prgenv-gnu/26.3:v1 --view=default -N 16 -n 64 -c 1 --ntasks-per-node=4 --gpus-per-task=1 --cpu-bind=cores -t 15 ./stencil2d-mpi-corners-pipelined.x --nx 1024 --ny 1024 --nz 64 --num_iter 1024,OMP_NUM_THREADS=1,--ntasks-per-node=4 --gpus-per-task=1 --cpu-bind=cores -t 15,,5f659f41dc0b2cbd347870eaa2405c47714603f4,main,1,837172,2026-08-31T12:47:48+02:00,0,30.415,recorded,results/corners/results_strong_1024_detailed_timing/result_pipelined_N16_n64_c1_rep3.py
pipelined,results_corners_strong_1024_timed_n96,pipelined,strong,1,24,96,1,1024,1024,64,1024,-1,-1,0.936222,0.2174336,0.7872202,0.1785502,0.7575373,0.08400739,0.01804671,0.07599134,./stencil2d-mpi-corners-pipelined.x,env OMP_NUM_THREADS=1 srun -A hpc4wc-course2026-ethz --uenv=prgenv-gnu/26.3:v1 --view=default -N 24 -n 96 -c 1 --ntasks-per-node=4 --gpus-per-task=1 --cpu-bind=cores ./stencil2d-mpi-corners-pipelined.x --nx 1024 --ny 1024 --nz 64 --num_iter 1024,OMP_NUM_THREADS=1,--ntasks-per-node=4 --gpus-per-task=1 --cpu-bind=cores,,5f659f41dc0b2cbd347870eaa2405c47714603f4,main,1,837622,2026-08-31T14:42:07+02:00,0,27.069,recorded,results/corners/results_corners_strong_1024_timed_n96/result_pipelined_N24_n96_c1_rep1.py
pipelined,results_corners_strong_1024_timed_n96,pipelined,strong,2,24,96,1,1024,1024,64,1024,-1,-1,0.9757669,0.2610608,0.7831988,0.2216544,0.7539756,0.08291323,0.01801303,0.1201997,./stencil2d-mpi-corners-pipelined.x,env OMP_NUM_THREADS=1 srun -A hpc4wc-course2026-ethz --uenv=prgenv-gnu/26.3:v1 --view=default -N 24 -n 96 -c 1 --ntasks-per-node=4 --gpus-per-task=1 --cpu-bind=cores ./stencil2d-mpi-corners-pipelined.x --nx 1024 --ny 1024 --nz 64 --num_iter 1024,OMP_NUM_THREADS=1,--ntasks-per-node=4 --gpus-per-task=1 --cpu-bind=cores,,5f659f41dc0b2cbd347870eaa2405c47714603f4,main,1,837628,2026-08-31T14:43:25+02:00,0,25.034,recorded,results/corners/results_corners_strong_1024_timed_n96/result_pipelined_N24_n96_c1_rep2.py
